"indice_tiempo","partida","valor"
"2018-08-01","3905 - Polimeros de acetato de vinilo o de otros esteres vinilicos, en formas primarias; los demas polimeros vinilicos en formas primarias.","103"
"2018-08-01","3906 - Polimeros acrilicos en formas primarias.","430"
"2018-08-01","3907 - Poliacetales, los demas polieteres y resinas epoxi, en formas primarias; policarbonatos, resinas alcidicas, poliesteres alilicos y demas poliesteres, en formas primarias.","4981"
"2018-08-01","3908 - Poliamidas en formas primarias.","1199"
"2018-08-01","3909 - Resinas aminicas, resinas fenolicas y poliureta- nos, en formas primarias.","832"
"2018-08-01","3910 - Siliconas en formas primarias.","91"
"2018-08-01","3911 - Resinas de petroleo, resinas de cumarona-indeno, politerpenos, polisulfuros, polisulfonas y demas productos previstos en la nota 3 de este capitulo, no expresados ni comprendidos en otra parte, en formas primarias.","6"
"2018-08-01","3912 - Celulosa y sus derivados quimicos, no expresados ni comprendidos en otra parte, en formas primarias.","9"
"2018-08-01","3913 - Polimeros naturales (por ejemplo:acido alginico) y polimeros naturales modificados (por ejemplo: proteinas endurecidas, derivados quimicos del caucho natural), no expresados ni comprendidos en otra parte, en formas primarias.","1080"
"2018-08-01","3914 - Intercambiadores de iones a base de polmmeros de las partidas 39.01 a 39.13, en formas primarias.","0"
"2018-08-01","3915 - DESECHOS, DESPERDICIOS Y RECORTES, DE PLÁSTICO.","0"
"2018-08-01","3916 - Monofilamentos cuya mayor dimension del corte transversal sea superior a 1 mm, barras, varillas y perfiles, incluso trabajados en la superficie pero sin otra labor, de plastico.","600"
"2018-08-01","3917 - Tubos y accesorios de tuberia (por ejemplo: juntas, codos, empalmes (racores)), de plastico.","4470"
"2018-08-01","3918 - Revestimientos de plastico para suelos, incluso autoadhesivos, en rollos o losetas; revestimientos de plasticos para paredes o techos definidos en la nota 9 de este capitulo.","9"
"2018-08-01","3919 - Placas, laminas, hojas, cintas, tiras y demas formas planas, autoadhesivas, de plastico, incluso en rollos.","498"
"2018-08-01","3920 - Las demas placas, laminas, hojas y tiras, de plastico no celular y sin refuerzo, estratificacion ni soporte o combinacion similar con otras materias.","6496"
"2018-08-01","3921 - Las demas placas, laminas, hojas y tiras, de plastico.","621"
"2018-08-01","3922 - Baqeras, duchas, lavabos, bides, inodoros y sus asientos y tapas, cisternas (depositos de agua) para inodoros y articulos sanitarios o higienicos similares, de plastico.","61"
"2018-08-01","3923 - Articulos para el transporte o envasado, de plastico; tapones, tapas, capsulas y demas dispositivos de cierre, de plastico.","8839"
"2018-08-01","3924 - Vajilla y demas articulos de uso domestico y articulos de higiene o de tocador, de plastico.","412"
"2018-08-01","3925 - Articulos para la construccion, de plastico, no expresados ni comprendidos en otra parte.","528"
"2018-08-01","3926 - Las demas manufacturas de plastico y manufacturas de las demas materias de las partidas n: 39.01 a 39.14.","1858"
"2018-08-01","4001 - Caucho natural, balata, gutapercha, guayule, chicle y gomas naturales analogas, en formas primarias o en placas, hojas o tiras.","0"
"2018-08-01","4002 - Caucho sintetico y caucho facticio derivado de los aceites, en formas primarias o en placas, hojas o tiras; mezclas de productos de la partida n: 40.01 con los de esta partida, en formas primarias o en placas, hojas o tiras.","2336"
"2018-08-01","4005 - Caucho mezclado sin vulcanizar, en formas primarias o en placas, hojas o tiras.","1726"
"2018-08-01","4006 - Las demas formas (por ejemplo: varillas, tubos, perfiles) y articulos (por ejemplo: discos, arandelas), de caucho sin vulcanizar.","0"
"2018-08-01","4007 - Hilos y cuerdas, de caucho vulcanizado.","0"
"2018-08-01","4008 - Placas, hojas, tiras, varillas y perfiles, de caucho vulcanizado sin endurecer.","22"
"2018-08-01","4009 - Tubos de caucho vulcanizado sin endurecer, incluso con sus accesorios (por ejemplo: juntas, codos, empalmes (racores)).","933"
"2018-08-01","4010 - Correas transportadoras o de transmision, de caucho vulcanizado.","1770"
"2018-08-01","4011 - Neumaticos (llantas neumaticas) nuevos de caucho.","14270"
"2018-08-01","4012 - Neumaticos (llantas neumaticas) recauchutados o usados, de caucho; bandajes (llantas macizas o huecas), bandas de rodadura intercambiables para neumaticos (llantas neumaticas) y protectores (""flaps""), de caucho.","253"
"2018-08-01","4013 - Camaras de caucho para neumaticos (llantas neumaticas).","1"
"2018-08-01","4014 - Articulos de higiene o de farmacia (comprendidas las tetinas), de caucho vulcanizado sin endurecer, incluso con partes de caucho endurecido.","0"
"2018-08-01","4015 - Prendas de vestir, guantes y demas complementos (accesorios) de vestir, para cualquier uso, de caucho vulcanizado sin endurecer.","13"
"2018-08-01","4016 - Las demas manufacturas de caucho vulcanizado sin endurecer.","1884"
"2018-08-01","4017 - Caucho endurecido (por ejemplo: ebonita) en cualquier forma, incluidos los desechos y desperdicios; manufacturas de caucho endurecido.","4"
"2018-08-01","4101 - Cueros y pieles en bruto, de bovino o de equino (frescos o salados, secos, encalados, piquelados o conservados de otro modo, pero sin curtir, apergaminar ni preparar de otra forma), incluso depilados o divididos.","2113"
"2018-08-01","4102 - Cueros y pieles en bruto, de ovino (frescos o salados, secos, encalados, piquelados o conservados de otro modo, pero sin curtir, apergaminar ni preparar de otra forma), incluso depilados o divididos, excepto los excluidos por la nota 1 c) de este capitul","120"
"2018-08-01","4104 - Cueros y pieles de bovino o de equino, depilados, preparados, excepto los de las partidas n: 41.08 o 41.09.","47056"
"2018-08-01","4106 - Cueros y pieles de caprino depilados, preparados, excepto los de las partidas n: 41.08 o 41.09.","0"
"2018-08-01","4107 - Cueros y pieles depilados de los demas animales y cueros y pieles de animales sin pelo, preparados, excepto los de las partidas n: 41.08 o 41.09.","11199"
"2018-08-01","4114 - Cueros y pieles agamuzados (incluido el agamuzado combinado al aceite); cueros y pieles charolados y sus imitaciones de cueros o pieles chapados; cueros o pieles metalizados.","32"
"2018-08-01","4201 - Artmculos de talabarterma o guarnicionerma para todos los animales (incluidos los tiros, tramllas, rodilleras, bozales, sudaderos, alforjas, abrigos para perros y artmculos similares), de cualquier materia.","533"
"2018-08-01","4202 - Baules, maletas (valijas), maletines, incluidos los de aseo y los portadocumentos, portafolios (carteras de mano),cartapacios, fundas y estuches para gafas (anteojos), gemelos, camaras fotograficas o cinematograficas, instrumentos musicales o armas y con","794"
"2018-08-01","4203 - Prendas y complementos (accesorios), de vestir, de cuero natural o cuero regenerado.","98"
"2018-08-01","4205 - Las demas manufacturas de cuero natural o cuero regenerado.","1018"
"2018-08-01","4206 - Manufacturas de tripa, vejigas o tendones.","0"
"2018-08-01","4301 - Peleteria en bruto (incluidas las cabezas, colas, patas y demas trozos utilizables en peleteria), excepto las pieles en bruto de las partidas n: 41.01, 41.02 s 41.03.","0"
"2018-08-01","4302 - Peleteria curtida o adobada (incluidas las cabezas, colas, patas y demas trozos, desechos y recortes), incluso ensamblada (sin otras materias), excepto la de la partida n: 43.03.","1661"
"2018-08-01","4303 - Prendas y complementos (accesorios), de vestir, y demas articulos de peleteria.","245"
"2018-08-01","4401 - Leqa; madera en plaquitas o particulas; aserrin, desperdicios y desechos, de madera, incluso aglomerados en leqos, briquetas, bolitas o formas similares.","145"
"2018-08-01","4402 - Carbon vegetal (comprendido el de cascaras o de huesos (carozos) de frutos), incluso aglomerado.","1908"
"2018-08-01","4403 - Madera en bruto, incluso descortezada, desalburada o escuadrada.","0"
"2018-08-01","4406 - Traviesas (durmientes) de madera para vias ferreas o similares.","0"
"2018-08-01","4407 - Madera aserrada o desbastada longitudinalmente, cortada o desenrrollada, incluso cepillada, lijada o unida por entalladuras multiples, de espesor superior a 6 mm.","3742"
"2018-08-01","4408 - Hojas para chapado o contrachapado (incluso unidas) y demas maderas aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas o unidas por entalladuras multiples, de espesor inferior o igual a 6mm.","0"
"2018-08-01","4409 - Madera (incluidas las tablillas y frisos para parques, sin ensamblar) perfilada longitudinalmente (con lenguetas, ranuras, rebajes, acanalados, biselados, con juntas en v, moldurados, redondeados o similares) en una o varias caras o cantos, incluso cepil","1971"
"2018-08-01","4410 - Tableros de particulas y tableros similares, de madera u otras materias leqosas, incluso aglomeradas con resinas o demas aglutinantes organicos.","266"
"2018-08-01","4411 - Tableros de fibra de madera u otras materias leqosas, incluso aglomeradas con resinas o demas aglutinantes organicos.","1750"
"2018-08-01","4412 - Madera contrachapada, madera chapada y madera estratificada similar.","0"
"2018-08-01","4414 - Marcos de madera para cuadros, fotografias, espejos u objetos similares.","13"
"2018-08-01","4415 - Cajones, cajas, jaulas, tambores y envases similares, de madera; carretes para cables, de madera; paletas, paletas caja y demas plataformas para carga, de madera; collarines para paletas, de madera.","69"
"2018-08-01","4416 - Barriles, cubas, tinas y demas manufacturas de tonelerma y sus partes, de madera, incluidas las duelas.","0"
"2018-08-01","4417 - Herramientas, monturas y mangos para herramientas, monturas y mangos para cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores para el calzado, de madera.","153"
"2018-08-01","4418 - Obras y piezas de carpinteria para construcciones, incluidos los tableros celulares, los tableros para parques y tablillas para cubierta de tejados o fachadas (""shingles"" y ""shakes""), de madera.","90"
"2018-08-01","4419 - Articulos de mesa o de cocina, de madera.","3"
"2018-08-01","4420 - Marqueteria y taracea; cofrecillos y estuches para joyeria u orfebreria y manufacturas similares, de madera; estatuillas y demas objetos de adorno, de madera; articulos de mobiliario, de madera, no comprendidos en el capitulo 94.","4"
"2018-08-01","4421 - Las demas manufacturas de madera.","420"
"2018-08-01","4503 - Manufacturas de corcho natural.","0"
"2018-08-01","4504 - Corcho aglomerado (incluso con aglutinante) y manufacturas de corcho aglomerado.","26"
"2018-08-01","4703 - Pasta quimica de madera a la sosa (soda) o al sulfato, excepto la pasta para disolver.","16433"
"2018-08-01","4801 - Papel prensa en bobinas (rollos) o en hojas.","0"
"2018-08-01","4802 - Papel y carton, sin estucar ni recubrir, del tipo de los utilizados para escribir, imprimir u otros fines graficos, y papel y carton para tarjetas o cintas para perforar, en bobinas (rollos) o en hojas, excepto el papel de las partidas n: 48.01 s 48.03;","3559"
"2018-08-01","4803 - Papel del tipo utilizado para papel higienico, toallitas de desmaquillar, toallas, servilletas o papeles similares para uso domestico, higiene o tocador, guata de celulosa y napa de fibras de celulosa, incluso rizados (""crepes""), plisados, gofrados, esta","1163"
"2018-08-01","4804 - Papel y carton kraft, sin estucar ni recubrir, en bobinas (rollos) o en hojas, excepto el de las partidas n: 48.02 s 48.03.","1571"
"2018-08-01","4805 - Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la nota 2 de este capitulo.","1174"
"2018-08-01","4806 - Papel y carton sulfurizados, papel resistente a las grasas, papel vegetal, papel cristal y demas papeles calandrados transparentes o traslucidos, en bobinas (rollos) o en hojas.","0"
"2018-08-01","4807 - Papel y carton obtenidos por pegado de hojas planas, sin estucar ni recubrir en la superficie y sin impregnar, incluso reforzados interiormente, en bobinas (rollos) o en hojas.","0"
"2018-08-01","4808 - Papel y carton corrugados (incluso revestidos por encolado), rizados (""crepes""), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida n: 48.03.","201"
"2018-08-01","4809 - Papel carbon (carbonico), papel autocopia y demas papeles para copiar o transferir (incluido el estucado o cuche, recubierto o impregnado, para clises de mimeografo (""stencils"") o para planchas offset), incluso impresos, en bobinas (rollos) o en hojas.","0"
"2018-08-01","4810 - Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos","380"
"2018-08-01","4811 - Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas, excepto los productos de los tipos descritos en el texto","5846"
"2018-08-01","4813 - Papel de fumar, incluso cortado al tamaqo adecuado, en librillos o en tubos.","342"
"2018-08-01","4814 - Papel para decorar y revestimientos similares de paredes; papel para vidrieras.","110"
"2018-08-01","4817 - Sobres, sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia, de papel o carton; cajas, bolsas y presentaciones similares, de papel o carton, con un surtido de articulos de correspondencia.","90"
"2018-08-01","4818 - Papel del tipo de los utilizados para papel higienico y papeles similares, guata de celulosa o napa de fibras de celulosa, del tipo de los utilizados para fines domesticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortad","403"
"2018-08-01","4819 - Cajas, sacos (bolsas), bolsitas, cucuruchos y demas envases de papel, carton, guata de celulosa o napa de fibras de celulosa; cartonajes de oficina , tienda o similares.","1931"
"2018-08-01","4820 - Libros registro, libros de contabilidad, talonarios (de notas, pedidos o recibos), agendas, bloques memorandos, bloques de papel de cartas y articulos similares, cuadernos, carpetas de mesa, clasificadores, encuadernaciones (de hojas moviles u otras), ca","49"
"2018-08-01","4821 - Etiquetas de todas clases, de papel o carton, incluso impresas.","754"
"2018-08-01","4822 - Carretes, bobinas, canillas y soportes similares, de pasta de papel, papel o carton, incluso perforados o endurecidos.","0"
"2018-08-01","4823 - Los demas papeles, cartones, guata de celulosa y napa de fibras de celulosa, cortados en formato; los demas articulos de pasta de papel, papel, carton, guata de celulosa o napa de fibras de celulosa.","888"
"2018-08-01","4901 - Libros, folletos e impresos similares, incluso en hojas sueltas.","2789"
"2018-08-01","4902 - Diarios y publicaciones periodicas, impresos, incluso ilustrados o con publicidad.","165"
"2018-08-01","4903 - Albumes o libros de estampas y cuadernos para dibujar o colorear, para niqos.","82"
"2018-08-01","4904 - Musica manuscrita o impresa, incluso con ilustraciones o encuadernada.","0"
"2018-08-01","4905 - Manufacturas cartograficas de todas clases, incluidos los mapas murales, planos topograficos y esferas, impresos.","6"
"2018-08-01","4907 - Sellos (estampillas) de correos, timbres fiscales y analogos, sin obliterar, que tengan o esten destinados a tener curso legal en el pais en el que su valor facial sea reconocido; papel timbrado; billetes de banco; cheques; tmtulos de acciones u obligaci","0"
"2018-08-01","4908 - Calcomanias de cualquier clase.","7"
"2018-08-01","4909 - Tarjetas postales impresas o ilustradas; tarjetas impresas con felicitaciones o comunicaciones personales, incluso con ilustraciones, adornos o aplicaciones, o con sobres.","12"
"2018-08-01","4910 - Calendarios de cualquier clase, impresos, incluidos los tacos de calendario.","0"
"2018-08-01","4911 - Los demas impresos, incluidas las estampas, grabados y fotografias.","646"
"2018-08-01","5101 - Lana sin cardar ni peinar.","5362"
"2018-08-01","5103 - Desperdicios de lana o de pelo fino u ordinario, incluidos los desperdicios de hilados, excepto las hilachas.","481"
"2018-08-01","5105 - Lana y pelo fino u ordinario, cardados o peinados (incluida la ""lana peinada a granel"").","20103"
"2018-08-01","5201 - Algodsn sin cardar ni peinar.","22047"
"2018-08-01","5202 - Desperdicios de algodon (incluidos los desperdicios de hilados y las hilachas).","65"
"2018-08-01","5204 - Hilo de coser de algodon, incluso acondicionado para la venta al por menor.","0"
"2018-08-01","5205 - Hilados de algodon (excepto el hilo de coser) con un contenido de algodon superior o igual al 85% en peso, sin acondicionar para la venta al por menor.","267"
"2018-08-01","5209 - Tejidos de algodon con un contenido de algodon superior o igual al 85% en peso, de gramaje superior a 200 g/m2.","2"
"2018-08-01","5211 - Tejidos de algodon con un contenido de algodon inferior al 85% en peso, mezclado exclusiva o principalmente con fibras sinteticas o artificiales, de gramaje superior a 200 g/m2.","0"
"2018-08-01","5301 - Lino en bruto o trabajado, pero sin hilar; estopas y desperdicios de lino (incluidos los desperdicios de hilados y las hilachas).","0"
"2018-08-01","5302 - Caqamo (cannabis sativa l.) en bruto o trabajado, pero sin hilar; estopas y desperdicios de caqamo (incluidos los desperdicios de hilados y las hilachas).","0"
"2018-08-01","5308 - Hilados de las demas fibras textiles vegetales; hilados de papel.","0"
"2018-08-01","5309 - Tejidos de lino.","0"
"2018-08-01","5310 - Tejidos de yute o demas fibras textiles del liber de la partida n: 53.03.","30"
"2018-08-01","5401 - Hilo de coser de filamentos sinteticos o artificiales, incluso acondicionado para la venta al por menor.","0"
"2018-08-01","5402 - Hilados de filamentos sinteticos (excepto el hilo de coser) sin acondicionar para la venta al por menor, incluidos los monofilamentos sinteticos de menos de 67 decitex.","2717"
"2018-08-01","5404 - Monofilamentos sinteticos de 67 decitex o mas y cuya mayor dimension de la seccion transversal no exceda de 1 mm; tiras y formas similares (por ejemplo: paja artificial) de materia textil sintetica, de anchura aparente inferior o igual a 5 mm.","81"
"2018-08-01","5407 - Tejidos de hilados de filamentos sinteticos, incluidos los tejidos fabricados con los productos de la partida n: 54.04.","62"
"2018-08-01","5503 - Fibras sinteticas discontinuas, sin cardar, peinar ni transformar de otro modo para la hilatura.","312"
"2018-08-01","5509 - Hilados de fibras sinteticas discontinuas (excepto el hilo de coser) sin acondicionar para la venta al por menor.","40"
"2018-08-01","5510 - Hilados de fibras artificiales discontinuas (excepto el hilo de coser), sin acondicionar para la venta al por menor.","0"
"2018-08-01","5512 - Tejidos de fibras sinteticas discontinuas con un contenido de fibras sinteticas discontinuas superior o igual al 85% en peso.","0"
"2018-08-01","5515 - Los demas tejidos de fibras sinteticas discontinuas.","0"
"2018-08-01","5516 - Tejidos de fibras artificiales discontinuas.","0"
"2018-08-01","5601 - Guata de materia textil y articulos de esta guata; fibras textiles de longitud inferior o igual a 5 mm (tundizno), nudos y motas de materia textil.","17"
"2018-08-01","5602 - Fieltro, incluso impregnado, recubierto, revestido o estratificado.","8"
"2018-08-01","5603 - Tela sin tejer, incluso impregnada, recubierta, revestida o estratificada.","4912"
"2018-08-01","5607 - Cordeles, cuerdas y cordajes, esten o no trenzados, incluso impregnados, recubiertos, revestidos o enfundados con caucho o plastico.","0"
"2018-08-01","5608 - Redes de mallas anudadas, en paqo o en pieza, fabricadas con cordeles, cuerdas o cordajes; redes confeccionadas para la pesca y demas redes confeccionadas, de materia textil.","20"
"2018-08-01","5609 - Artmculos de hilados, tiras o formas similares de las partidas 54.04 s 54.05, cordeles, cuerdas o cordajes, no expresados ni comprendidos en otra parte.","44"
"2018-08-01","5701 - Alfombras de nudo de materia textil, incluso confeccionadas.","0"
"2018-08-01","5702 - Alfombras y demas revestimientos para el suelo, de materia textil, tejidos, excepto los de mechon insertado y los flocados, aunque esten confeccionados, incluidas las alfombras llamadas ""kelim"" o ""kilim"", ""schumacks"" o ""soumak"", ""karamanie"", y alfombras","0"
"2018-08-01","5703 - Alfombras y demas revestimientos para el suelo, de materia textil, con mechon insertado, incluso confeccionados.","330"
"2018-08-01","5704 - Alfombras y demas revestimientos para el suelo, de fieltro, excepto los de mechon insertado y los flocados, incluso confeccionados.","0"
"2018-08-01","5801 - Terciopelo y felpa , excepto los de punto, y tejidos de chenilla, excepto los productos de la partida n: 58.06.","0"
"2018-08-01","5802 - Tejidos con bucles del tipo para toalla, excepto los productos de la partida n: 58.06; superficies textiles con mechon insertado, excepto los productos de la partida n: 57.03.","0"
"2018-08-01","5803 - Tejidos de gasa de vuelta, excepto los productos de la partida n: 58.06.","0"
"2018-08-01","5806 - Cintas, excepto los articulos de la partida n: 58.07; cintas sin trama, de hilados o fibras paralelizados y aglutinados.","47"
"2018-08-01","5807 - Etiquetas, escudos y articulos similares, de materia textil, en pieza cintas o recortados, sin bordar.","12"
"2018-08-01","5811 - Productos textiles acolchados en pieza, constituidos por una o varias capas de materia textil combinadas con una materia de relleno y mantenidas mediante puntadas u otro modo de sujecion, excepto los bordados de la partida n: 58.10.","0"
"2018-08-01","5902 - Napas tramadas para neumaticos fabricadas con hilados de alta tenacidad de nailon o demas poliamidas, de poliesteres o de rayon viscosa.","0"
"2018-08-01","5903 - Telas impregnadas, recubiertas, revestidas o estratificadas con plastico, excepto las de la partida n: 59.02.","36"
"2018-08-01","5906 - Telas cauchutadas, excepto las de la partida n: 59.02.","49"
"2018-08-01","5908 - Mechas de materia textil tejida, trenzada o de punto (excepto croche o ganchillo), para lamparas, hornillos, mecheros, velas o similares; manguitos de incandescencia y tejidos de punto (excepto el croche o ganchillo) tubulares utilizados para su fabricac","0"
"2018-08-01","5909 - Mangueras para bombas y tubos similares, de materia textil, incluso con armadura o accesorios de otras materias.","99"
"2018-08-01","5910 - Correas transportadoras o de transmision, de materia textil, incluso impregnadas, recubiertas, revestidas o estratificadas con plastico o reforzadas con metal u otra materia.","20"
"2018-08-01","5911 - Productos y articulos textiles para usos tecnicos mencionados en la nota 7 de este capitulo.","299"
"2018-08-01","6005 - Tejidos de punto por urdimbre (incluidos los obtenidos en telares de pasamanerma), excepto los de las partidas 60.01 a 60.04.","0"
"2018-08-01","6006 - Los demas tejidos de punto.","0"
"2018-08-01","6101 - Abrigos, chaquetones, capas, anoraks, cazadoras y articulos similares, de punto, para hombres o niqos, excepto los articulos de la partida n: 61.03.","1"
"2018-08-01","6102 - Abrigos, chaquetones, capas, anoraks, cazadoras y articulos similares, de punto, para mujeres o niqas, excepto los articulos de la partida n: 61.04.","13"
"2018-08-01","6103 - Trajes (ambos o ternos), conjuntos, chaquetas (sacos), pantalones largos, pantalones con peto, pantalones cortos (calzones) y ""shorts"" (excepto de baqo), de punto, para hombres o niqos.","4"
"2018-08-01","6104 - Trajes sastre, conjuntos, chaquetas (sacos), vestidos, faldas, faldas pantalon, pantalones largos, pantalones con peto, pantalones cortos (calzones) y ""shorts"" (excepto de baqo), de punto, para mujeres o niqas.","70"
"2018-08-01","6105 - Camisas de punto para hombres o niqos.","1"
"2018-08-01","6106 - Camisas, blusas y blusas camiseras, de punto, para mujeres o niqas.","35"
"2018-08-01","6107 - Calzoncillos, ""slips"", camisones, pijamas, albornoces, batas y articulos similares, de punto, para hombres o niqos.","1"
"2018-08-01","6108 - Combinaciones, enaguas, bragas (bombachas, calzones), (incluso las que no llegan hasta la cintura), camisones, pijamas, saltos de cama, albornoces, batas y articulos similares, de punto para mujeres o niqas.","9"
"2018-08-01","6109 - ""t-shirts"" y camisetas interiores, de punto.","135"
"2018-08-01","6110 - Sueteres (jerseys), ""pullovers"", ""cardigans"", chalecos y articulos similares, incluidos los ""sous-pull"", de punto.","147"
"2018-08-01","6111 - Prendas y complementos (accesorios), de vestir, de punto, para bebes.","2"
"2018-08-01","6112 - Conjuntos de abrigo para entrenamiento o deporte, monos (overoles) y conjuntos de esqui, y baqadores, de punto.","8"
"2018-08-01","6114 - Las demas prendas de vestir, de punto.","9"
"2018-08-01","6115 - Calzas, ""panty-medias"", leotardos, medias, calcetines y demas articulos de calceteria, incluso para varices, de punto.","113"
"2018-08-01","6116 - Guantes, mitones y manoplas, de punto.","64"
"2018-08-01","6117 - Los demas complementos (accesorios) de vestir confeccionados, de punto; partes de prendas o de complementos (accesorios) de vestir, de punto.","14"
"2018-08-01","6201 - Abrigos, chaquetones, capas, anoraks, cazadoras y articulos similares, para hombres o niqos, excepto los articulos de la partida n: 62.03.","4"
"2018-08-01","6202 - Abrigos, chaquetones, capas, anoraks, cazadoras y articulos similares, para mujeres o niqas, excepto de los articulos de la partida n: 62.04.","25"
"2018-08-01","6203 - Trajes (ambos o ternos), conjuntos, chaquetas (sacos), pantalones largos, pantalones con peto, pantalones cortos (calzones) y ""shorts"" (excepto de baqo), para hombres o niqos.","112"
"2018-08-01","6204 - Traje sastre, conjuntos, chaquetas (sacos), vestidos, faldas, faldas pantalon, pantalones largos, pantalones con peto, pantalones cortos (calzones) y ""shorts"" (excepto de baqo), para mujeres o niqas.","323"
"2018-08-01","6205 - Camisas para hombres o niqos.","408"
"2018-08-01","6206 - Camisas, blusas y blusas camiseras, para mujeres o niqas.","106"
"2018-08-01","6207 - Camisetas interiores, calzoncillos, ""slips"", camisones, pijamas, albornoces, batas y articulos similares, para hombres o niqos.","0"
"2018-08-01","6209 - Prendas y complementos (accesorios) de vestir, para bebes.","11"
"2018-08-01","6210 - Prendas de vestir confeccionadas con productos de las partidas n: 56.02, 56.03, 59.03, 59.06 o 59.07.","26"
"2018-08-01","6211 - Conjuntos de abrigo para entrenamiento o deporte, monos (overoles) y conjuntos de esqui, y baqadores; las demas prendas de vestir.","115"
"2018-08-01","6212 - Sostenes (corpiqos), fajas, corses, tirantes (tiradores), ligas y articulos similares, y sus partes, incluso de punto.","32"
"2018-08-01","6214 - Chales, paquelos de cuello, bufandas, mantillas, velos y articulos similares.","4"
"2018-08-01","6215 - Corbatas y lazos similares.","0"
"2018-08-01","6216 - Guantes, mitones y manoplas.","0"
"2018-08-01","6217 - Los demas complementos (accesorios) de vestir confeccionados; partes de prendas o de complementos (accesorios), de vestir, excepto las de la partida n: 62.12.","30"
"2018-08-01","6301 - Mantas.","4"
"2018-08-01","6302 - Ropa de cama, mesa, tocador o cocina.","49"
"2018-08-01","6303 - Visillos y cortinas; guardamalletas y rodapies de cama.","19"
"2018-08-01","6304 - Los demas articulos de tapiceria, excepto los de la partida n: 94.04.","0"
"2018-08-01","6305 - Sacos (bolsas) y talegas, para envasar.","5"
"2018-08-01","6306 - Toldos de cualquier clase; tiendas (carpas); velas para embarcaciones, deslizadores, o vehiculos terrestres; articulos de acampar.","77"
"2018-08-01","6307 - Los demas articulos confeccionados, incluidos los patrones para prendas de vestir.","256"
"2018-08-01","6309 - Articulos de prenderma.","0"
"2018-08-01","6401 - Calzado impermeable con suela y parte superior de caucho o plastico, cuya parte superior no se haya unido a la suela por costura o por medio de remaches, clavos, tornillos, espigas o dispositivos similares, ni se haya formado con diferentes partes unidas","0"
"2018-08-01","6402 - Los demas calzados con suela y parte superior de caucho o plastico.","3"
"2018-08-01","6403 - Calzado con suela de caucho, plastico, cuero natural o regenerado y parte superior de cuero natural.","403"
"2018-08-01","6404 - Calzado con suela de caucho, plastico, cuero natural o regenerado y parte superior de materia textil.","28"
"2018-08-01","6405 - Los demas calzados.","24"
"2018-08-01","6406 - Partes de calzado (incluidas las partes superiores fijadas a las palmillas distintas de la suela); plantillas, taloneras y articulos similares, amovibles; polainas y articulos similares, y sus partes.","161"
"2018-08-01","6504 - Sombreros y demas tocados, trenzados o fabricados por unisn de tiras de cualquier materia, incluso guarnecidos.","0"
"2018-08-01","6505 - Sombreros y demas tocados, de punto o confeccionados con encaje, fieltro u otro producto textil, en pieza (pero no en tiras), incluso guarnecidos; redecillas para el cabello, de cualquier materia, incluso guarnecidas.","28"
"2018-08-01","6506 - Los demas sombreros y tocados, incluso guarnecidos.","20"
"2018-08-01","6507 - Desudadores, forros, fundas, armaduras, viseras y barboquejos (barbijos), para sombrereria.","0"
"2018-08-01","6704 - Pelucas, barbas, cejas, pestaqas, mechones y articulos analogos, de cabello, pelo o materia textil; manufacturas de cabello no expresadas ni comprendidas en otra parte.","0"
"2018-08-01","6801 - Adoquines, encintados (bordillos)* y losas para pavimentos, de piedra natural (excepto la pizarra).","0"
"2018-08-01","6802 - Piedras de talla o de construccion trabajadas (excluida la pizarra) y sus manufacturas, excepto las de la partida n: 68.01; cubos, dados y articulos similares para mosaicos, de piedra natural (incluida la pizarra), aunque esten sobre soporte; granulos, t","102"
"2018-08-01","6803 - Pizarra natural trabajada y manufacturas de pizarra natural o aglomerada.","0"
"2018-08-01","6804 - Muelas y articulos similares, sin bastidor, para moler, desfibrar, triturar, afilar, pulir, rectificar, cortar o trocear, piedras de afilar o pulir a mano, y sus partes, de piedra natural, de abrasivos naturales o artificiales aglomerados o de ceramica,","676"
"2018-08-01","6805 - Abrasivos naturales o artificiales en polvo o granulos con soporte de materia textil, papel, carton u otras materias, incluso recortados, cosidos o unidos de otra forma.","275"
"2018-08-01","6806 - Lana de escoria, de roca y lanas minerales similares; vermiculita dilatada, arcilla dilatada, espuma de escoria y productos minerales similares dilatados; mezclas y manufacturas de materias minerales para aislamiento termico o acustico o para la absorcio","25"
"2018-08-01","6807 - Manufacturas de asfalto o de productos similares (por ejemplo: pez de petroleo, brea).","1134"
