"indice_tiempo","partida","valor"
"2018-06-01","8427 - Carretillas apiladoras; las demas carretillas de manipulacion con dispositivo de elevacion incorporado.","10900"
"2018-06-01","8428 - Las demas maquinas y aparatos de elevacion, carga, descarga o manipulacion (por ejemplo: ascensores, escaleras mecanicas, transportadores, telefericos).","13153"
"2018-06-01","8429 - Topadoras frontales (""bulldozers""), topadoras angulares (""angledozers""), niveladoras, traillas (""scrapers""), palas mecanicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (""aplanadoras""), autopropulsadas.","28573"
"2018-06-01","8430 - Las demas maquinas y aparatos para explanar, nivelar, traillar (""scraping""), excavar, compactar, apisonar (aplanar), extraer o perforar tierra o minerales; martinetes y maquinas para arrancar pilotes, estacas o similares; quitanieves.","13952"
"2018-06-01","8431 - Partes identificables como destinadas, exclusiva o principalmente, a las maquinas o aparatos de las partidas n: 84.25 a 84.30.","12581"
"2018-06-01","8432 - Maquinas, aparatos y artefactos agricolas, horticolas o silvicolas, para la preparacion o el trabajo del suelo o para el cultivo; rodillos para cesped o terrenos de deporte.","3604"
"2018-06-01","8433 - Maquinas, aparatos y artefactos para cosechar o trillar, incluidas las prensas para paja o forraje; cortadoras de cesped y guadaqadoras; maquinas para limpieza o clasificacion de huevos, frutos o demas productos agricolas, excepto las de la partida n: 84","23670"
"2018-06-01","8434 - Maquinas para ordeqar y maquinas y aparatos para la industria lechera.","589"
"2018-06-01","8435 - Prensas, estrujadoras y maquinas y aparatos analogos para la produccion de vino, sidra, jugos de frutos o bebidas similares.","43"
"2018-06-01","8436 - Las demas maquinas y aparatos para la agricultura, horticultura, silvicultura, avicultura o apicultura, incluidos los germinadores con dispositivos mecanicos o termicos incorporados y las incubadoras y criadoras avicolas.","3870"
"2018-06-01","8437 - Maquinas para limpieza, clasificacion o cribado de semillas, granos u hortalizas de vaina secas; maquinas y aparatos para molienda o tratamiento de cereales u hortalizas de vaina secas, excepto las de tipo rural.","466"
"2018-06-01","8438 - Maquinas y aparatos, no expresados ni comprendidos en otra parte de este capitulo, para la preparacion o fabricacion industrial de alimentos o bebidas, excepto las maquinas y aparatos para extraccion o preparacion de aceites o grasas, animales o vegetale","4840"
"2018-06-01","8439 - Maquinas y aparatos para la fabricacion de pasta de materias fibrosas celulosicas o para la fabricacion o acabado de papel o carton.","363"
"2018-06-01","8440 - Maquinas y aparatos para encuadernacion, incluidas las maquinas para coser pliegos.","159"
"2018-06-01","8441 - Las demas maquinas y aparatos para el trabajo de la pasta de papel, del papel o carton, incluidas las cortadoras de cualquier tipo.","1356"
"2018-06-01","8442 - Maquinas, aparatos y material (excepto las maquinas herramienta de las partidas n: 84.56 a 84.65) para fundir o componer caracteres o para preparar o fabricar clises, planchas, cilindros o demas elementos impresores; caracteres de imprenta, clises, planc","92"
"2018-06-01","8443 - Maquinas y aparatos para imprimir, incluidas las maquinas para imprimir por chorro de tinta, excepto los de la partida n: 84.71; maquinas auxiliares para la impresion.","23754"
"2018-06-01","8445 - Maquinas para la preparacion de materia textil; maquinas para hilar, doblar o retorcer materia textil y demas maquinas y aparatos para la fabricacion de hilados textiles; maquinas para bobinar (incluidas las canilleras) o devanar materia textil y maquina","442"
"2018-06-01","8446 - Telares.","0"
"2018-06-01","8447 - Maquinas de tricotar, de coser por cadeneta, de entorchar, de fabricar tul, encaje, bordados, pasamaneria, trenzas, redes o de insertar mechones.","930"
"2018-06-01","8448 - Maquinas y aparatos auxiliares para las maquinas de las partidas n: 84.44, 84.45, 84.46 u 84.47 (por ejemplo: maquinitas para lizos, mecanismos jacquard, paraurdimbres y paratramas, mecanismos de cambio de lanzadera); partes y accesorios identificables c","960"
"2018-06-01","8449 - Maquinas y aparatos para la fabricacisn o acabado del fieltro o tela sin tejer, en pieza o con forma, incluidas las maquinas y aparatos para la fabricacisn de sombreros de fieltro; hormas de sombrererma.","215"
"2018-06-01","8450 - Maquinas para lavar ropa, incluso con dispositivo de secado.","7560"
"2018-06-01","8451 - Maquinas y aparatos (excepto las maquinas de la partida n: 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teqir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles","2718"
"2018-06-01","8452 - Maquinas de coser, excepto las de coser pliegos de la partida n: 84.40; muebles, basamentos y tapas o cubiertas especialmente concebidos para maquinas de coser; agujas para maquinas de coser.","3046"
"2018-06-01","8453 - Maquinas y aparatos para la preparacion, curtido o trabajo de cuero o piel o para la fabricacion o reparacion de calzado u otras manufacturas de cuero o piel, excepto las maquinas de coser.","441"
"2018-06-01","8454 - Convertidores, cucharas de colada, lingoteras y maquinas de colar (moldear), para metalurgia, acerias o fundiciones.","392"
"2018-06-01","8455 - Laminadores para metal y sus cilindros.","975"
"2018-06-01","8456 - Maquinas herramienta que trabajen por arranque de cualquier materia mediante laser u otros haces de luz o de fotones, por ultrasonido, electroerosion, procesos electroquimicos, haces de electrones, haces ionicos o chorro de plasma.","4408"
"2018-06-01","8457 - Centros de mecanizado, maquinas de puesto fijo y maquinas de puestos multiples, para trabajar metal.","1660"
"2018-06-01","8458 - Tornos (incluidos los centros de torneado) que trabajen por arranque de metal.","981"
"2018-06-01","8459 - Maquinas (incluidas las unidades de mecanizado de correderas) de taladrar, escariar, fresar o roscar (incluso aterrajar), metal por arranque de materia, excepto los tornos (incluidos los centros de torneado) de la partida n: 84.58.","235"
"2018-06-01","8460 - Maquinas de desbarbar, afilar, amolar, rectificar, lapear (bruqir), pulir o hacer otras operaciones de acabado, para metal o cermets, mediante muelas, abrasivos o productos para pulir, excepto las maquinas para tallar o acabar engranajes de la partida n:","256"
"2018-06-01","8461 - Maquinas de cepillar, limar, mortajar, brochar, tallar o acabar engranajes, aserrar, trocear y demas maquinas herramienta que trabajen por arranque de metal o cermets, no expresadas ni comprendidas en otra parte.","408"
"2018-06-01","8462 - Maquinas (incluidas las prensas) de forjar o estampar, martillos pilon y otras maquinas de martillar, para trabajar metal; maquinas (incluidas las prensas) de enrollar, curvar, plegar, enderezar, aplanar, cizallar, punzonar o entallar, metal; prensas par","2129"
"2018-06-01","8463 - Las demas maquinas herramienta para trabajar metal o cermets, que no trabajen por arranque de materia.","47"
"2018-06-01","8464 - Maquinas herramienta para trabajar piedra, ceramica, hormigon, amianto cemento o materias minerales similares, o para trabajar el vidrio en frio.","404"
"2018-06-01","8465 - Maquinas herramienta (incluidas las de clavar, grapar, encolar o ensamblar de otro modo) para trabajar madera, corcho, hueso, caucho endurecido, plastico rigido o materias duras similares.","2903"
"2018-06-01","8466 - Partes y accesorios identificables como destinados, exclusiva o principalmente, a las maquinas de las partidas n: 84.56 a 84.65, incluidos los portapiezas y portautiles, dispositivo de roscar de apertura automatica, divisores y demas dispositivos especia","1933"
"2018-06-01","8467 - Herramientas neumaticas, hidraulicas o con motor incorporado que no sea electrico, de uso manual.","11810"
"2018-06-01","8468 - Maquinas y aparatos para soldar, aunque puedan cortar, excepto los de la partida n: 85.15; maquinas y aparatos de gas para el temple superficial.","88"
"2018-06-01","8470 - Maquinas de calcular y maquinas de bolsillo registradoras, reproductoras y visualizadoras de datos, con funcion de calculo; maquinas de contabilidad, de franquear, expedir boletos (tiques) y maquinas similares, con dispositivo de calculo incorporado; caj","6321"
"2018-06-01","8471 - Maquinas automaticas para tratamiento o procesamiento de datos y sus unidades; lectores magneticos u opticos, maquinas para registro de datos sobre soporte en forma codificada y maquinas para tratamiento o procesamiento de estos datos, no expresados ni c","49454"
"2018-06-01","8472 - Las demas maquinas y aparatos de oficina (por ejemplo: copiadoras hectograficas, mimeografos, maquinas de imprimir direcciones, distribuidores automaticos de billetes de banco, maquinas de clasificar, contar o encartuchar monedas, sacapuntas, perforadora","1133"
"2018-06-01","8473 - Partes y accesorios (excepto los estuches, fundas y similares) identificables como destinados, exclusiva o principalmente, a las maquinas o aparatos de las partidas n: 84.69 a 84.72.","5600"
"2018-06-01","8474 - Maquinas y aparatos de clasificar, cribar, separar, lavar, quebrantar, triturar, pulverizar, mezclar, amasar o sobar, tierra, piedra u otra materia mineral solida (incluidos el polvo y la pasta); maquinas de aglomerar, formar o moldear combustibles miner","12415"
"2018-06-01","8475 - Maquinas para montar lamparas, tubos o valvulas electricos o electronicos o lamparas de destello, que tengan envoltura de vidrio; maquinas para fabricar o trabajar en caliente el vidrio o sus manufacturas.","374"
"2018-06-01","8476 - Maquinas automaticas para la venta de productos (por ejemplo: sellos (estampillas), cigarrillos, alimentos, bebidas), incluidas las maquinas para cambiar moneda.","477"
"2018-06-01","8477 - Maquinas y aparatos para trabajar caucho o plastico o para fabricar productos de estas materias, no expresados ni comprendidos en otra parte de este capitulo.","8648"
"2018-06-01","8478 - Maquinas y aparatos para preparar o elaborar tabaco, no expresados ni comprendidos en otra parte de este capitulo.","97"
"2018-06-01","8479 - Maquinas y aparatos mecanicos con funcion propia, no expresados ni comprendidos en otra parte de este capitulo.","23198"
"2018-06-01","8480 - Cajas de fundicion; placas de fondo para moldes; modelos para moldes; moldes para metal (excepto las lingoteras), carburos metalicos, vidrio, materia mineral, caucho o plastico.","6676"
"2018-06-01","8481 - Articulos de griferia y organos similares para tuberias, calderas, depositos, cubas o continentes similares, incluidas las valvulas reductoras de presion y las valvulas termostaticas.","28947"
"2018-06-01","8482 - Rodamientos de bolas, de rodillos o de agujas.","10490"
"2018-06-01","8483 - Arboles de transmision (incluidos los de levas y los cigueqales) y manivelas; cajas de cojinetes y cojinetes; engranajes y ruedas de friccion; husillos fileteados de bolas o rodillos; reductores, multiplicadores y variadores de velocidad, incluidos los c","20225"
"2018-06-01","8484 - Juntas metaloplasticas; surtidos de juntas de distinta composicion presentados en bolsitas, sobres o envases analogos; juntas mecanicas de estanqueidad.","3098"
"2018-06-01","8486 - Maq. y apar. p/fabricacion de semiconductores en forma de monocristales periformes u obleas(wafers), dispositivos semiconductores, circuitos integrados o dispositivos de visualizacion (display)p/pantalla plana; maq y apar de la nota 9C de este cap, partes","32"
"2018-06-01","8487 - Partes de maquinas o aparatos, n.c.o.p. del capitulo 84 (excl. sin conexiones electricas, partes aisladas electricamente, bobinados, contactos ni otras caracteristicas eléctricas)","1093"
"2018-06-01","8501 - Motores y generadores, electricos, excepto los grupos electrogenos.","29749"
"2018-06-01","8502 - Grupos electrogenos y convertidores rotativos electricos.","2785"
"2018-06-01","8503 - Partes identificables como destinadas, exclusiva o principalmente, a las maquinas de las partidas 85.01 u 85.02.","109511"
"2018-06-01","8504 - Transformadores electricos, convertidores electricos estaticos (por ejemplo:rectificadores) y bobinas de reactancia (autoinduccion).","24501"
"2018-06-01","8505 - Electroimanes; imanes permanentes y articulos destinados a ser imantados permanentemente; platos, mandriles y dispositivos magneticos o electromagneticos similares, de sujecion; acoplamientos, embragues, variadores de velocidad y frenos, electromagnetico","1218"
"2018-06-01","8506 - Pilas y baterias de pilas, electricas.","3764"
"2018-06-01","8507 - Acumuladores electricos, incluidos sus separadores, aunque sean cuadrados o rectangulares.","16312"
"2018-06-01","8508 - Herramientas electromecanicas con motor electrico incorporado, de uso manual.","1156"
"2018-06-01","8509 - Aparatos electromecanicos con motor electrico incorporado, de uso domestico.","2899"
"2018-06-01","8510 - Afeitadoras, maquinas de cortar el pelo o esquilar y aparatos de depilar, con motor electrico incorporado.","1274"
"2018-06-01","8511 - Aparatos y dispositivos electricos de encendido o de arranque, para motores de encendido por chispa o por compresion (por ejemplo: magnetos, dinamomagnetos, bobinas de encendido, bujias de encendido o calentamiento, motores de arranque); generadores (por","9987"
"2018-06-01","8512 - Aparatos electricos de alumbrado o seqalizacion (excepto los articulos de la partida n: 85.39), limpiaparabrisas, eliminadores de escarcha o vaho, electricos, del tipo de los utilizados en velocipedos o vehiculos automoviles.","14957"
"2018-06-01","8513 - Lamparas electricas portatiles concebidas para funcionar con su propia fuente de energia (por ejemplo: de pilas, acumuladores, electromagneticas), excepto los aparatos de alumbrado de la partida n: 85.12.","538"
"2018-06-01","8514 - Hornos electricos industriales o de laboratorio, incluidos los de induccion o perdidas dielectricas; los demas aparatos industriales o de laboratorio para tratamiento termico de materias por induccion o perdidas dielectricas.","282"
"2018-06-01","8515 - Maquinas y aparatos para soldar (aunque puedan cortar), electricos (incluidos los de gas calentado electricamente), de laser u otros haces de luz o de fotones, ultrasonido, haces de electrones, impulsos magneticos o chorro de plasma; maquinas y aparatos","5845"
"2018-06-01","8516 - Calentadores electricos de agua de calentamiento instantaneo o acumulacion y calentadores electricos de inmersion; aparatos electricos para calefaccion de espacios o suelos; aparatos electrotermicos para el cuidado del cabello (por ejemplo: secadores, ri","15143"
"2018-06-01","8517 - Aparatos electricos de telefonia o telegrafia con hilos, incluidos los telefonos de auricular inalambrico, combinado con microfono y los aparatos de telecomunicacion por corriente portadora o telecomunicacion digital; videofonos.","184585"
"2018-06-01","8518 - Microfonos y sus soportes; altavoces (altoparlantes), incluso montados en sus cajas; auriculares, incluso combinados con microfono; amplificadores electricos de audiofrecuencia; equipos electricos para amplificacion de sonido.","7552"
"2018-06-01","8519 - Giradiscos, tocadiscos, tocacasetes y demas reproductores de sonido, sin dispositivo de grabacion de sonido incorporado.","621"
"2018-06-01","8521 - Aparatos de grabacion o reproduccion de imagen y sonido (videos), incluso con receptor de seqales de imagen y sonido incorporado.","495"
"2018-06-01","8522 - Partes y accesorios identificables como destinados, exclusiva o principamente, a los aparatos de las partidas n: 85.19 a 85.21.","25"
"2018-06-01","8523 - Soportes preparados para grabar sonido o grabaciones analogas, sin grabar, excepto los productos del capitulo 37.","6849"
"2018-06-01","8525 - Aparatos emisores de radiotelefonia, radiotelegrafia, radiodifusion o television, incluso con aparato receptor o de grabacion o reproduccion de sonido, incorporados; camaras de television; videocamaras, incluidas las de imagen fija.","18543"
"2018-06-01","8526 - Aparatos de radar, de radionavegacion o radiotelemando.","3451"
"2018-06-01","8527 - Aparatos receptores de radiotelefonia, radiotelegrafia o radiodifusion, incluso combinados en la misma envoltura con grabador o reproductor de sonido o con reloj.","11617"
"2018-06-01","8528 - Aparatos receptores de television, incluso con aparato receptor de radiodifusion o de grabacion o reproduccion de sonido o imagen incoporados; videomonitores y videoproyectores.","20888"
"2018-06-01","8529 - Partes identificables como destinadas, exclusiva o principalmente, a los aparatos de las partidas n: 85.25 a 85.28.","38247"
"2018-06-01","8530 - Aparatos electricos de seqalizacion (excepto los de transmision de mensajes), seguridad, control o mando, para vias ferreas o similares, carreteras, vias fluviales, areas o parques de estacionamiento, instalaciones portuarias o aeropuertos (excepto los d","302"
"2018-06-01","8531 - Aparatos electricos de seqalizacion acustica o visual (por ejemplo: sonerias, sirenas, tableros anunciadores, avisadores de proteccion contra robo o incendio), excepto los de las partidas n: 85.12 u 85.30.","4681"
"2018-06-01","8532 - Condensadores electricos fijos, variables o ajustables.","3256"
"2018-06-01","8533 - Resistencias electricas, excepto las de calentamiento (incluidos reostatos y potenciometros).","1093"
"2018-06-01","8534 - Circuitos impresos.","1459"
"2018-06-01","8535 - Aparatos para corte, seccionamiento, proteccion, derivacion, empalme o conexion de circuitos electricos (por ejemplo: interruptores, conmutadores, cortacircuitos, pararrayos, limitadores de tension, supresores de sobretension transitoria, tomas de corrie","3561"
"2018-06-01","8536 - Aparatos para corte, seccionamiento, proteccion, derivacion, empalme o conexion de circuitos electricos (por ejemplo: interruptores, conmutadores, reles, cortacircuitos, supresores de sobretension transitoria, clavijas y tomas de corriente (enchufes), po","28066"
"2018-06-01","8537 - Cuadros, paneles, consolas, armarios y demas soportes equipados con varios aparatos de las partidas n: 85.35 u 85.36, para control o distribucion de electricidad, incluidos los que incorporen instrumentos o aparatos del capitulo 90, asi como los aparatos","18617"
"2018-06-01","8538 - Partes identificables como destinadas, exclusiva o principalmente, a los apartos de las partidas n: 85.35, 85.36 u 85.37.","4565"
"2018-06-01","8539 - Lamparas y tubos electricos de incandescencia o de descarga, incluidos los faros o unidades ""sellados"" y las lamparas y tubos de rayos ultravioletas o infrarrojos; lamparas de arco.","8129"
"2018-06-01","8540 - Lamparas, tubos y valvulas electronicos, de catodo caliente, catodo frio o fotocatodo (por ejemplo: lamparas, tubos y valvulas, de vacio de vapor o gas, tubos rectificadores de vapor de mercurio, tubos catodicos, tubos y valvulas para camaras de televisi","176"
"2018-06-01","8541 - Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados.","3026"
"2018-06-01","8542 - Circuitos integrados y microestructuras electronicas.","8769"
"2018-06-01","8543 - Maquinas y aparatos electricos con funcion propia, no expresados ni comprendidos en otra parte de este capitulo.","9609"
"2018-06-01","8544 - Hilos, cables (incluidos los coaxiales) y demas conductores aislados para electricidad aunque esten laqueados, anodizados o provistos de piezas de conexion; cables de fibras opticas constituidos por fibras enfundadas individualmente, incluso con conducto","42729"
"2018-06-01","8545 - Electrodos y escobillas de carbon, carbon para lamparas o pilas y demas articulos de grafito u otros carbonos, incluso con metal, para usos electricos.","7345"
"2018-06-01","8546 - Aisladores electricos de cualquier materia.","1265"
"2018-06-01","8547 - Piezas aislantes totalmente de materia aislante o con simples piezas metalicas de ensamblado (por ejemplo: casquillos roscados) embutidas en la masa, para maquinas, aparatos o instalaciones electricas, excepto los aisladores de la partida n: 85.46; tubos","806"
"2018-06-01","8548 - Desperdicios y desechos de pilas, baterias de pilas o acumuladores, electricos; pilas, baterias de pilas y acumuladores, electricos, inservibles; partes electricas de maquinas o aparatos, no expresadas ni comprendidas en otra parte de este capitulo.","118"
"2018-06-01","8603 - Automotores para vias ferreas y tranvias autopropulsados, excepto los de la partida n: 86.04.","0"
"2018-06-01","8607 - Partes de vehiculos para vias ferreas o similares.","1376"
"2018-06-01","8608 - Material fijo para vmas firreas o similares; aparatos mecanicos (incluso electromecanicos) para seqalizacisn, seguridad, control o mando para vmas firreas o similares, carreteras o vmas fluviales, areas o parques para estacionamiento, instalaciones portu","219"
"2018-06-01","8609 - Contenedores (incluidos los contenedores cisterna y los contenedores deposito) especialmente concebidos y equipados para uno o varios medios de transporte.","2312"
"2018-06-01","8701 - Tractores (excepto las carretillas tractor de la partida n: 87.09).","57275"
"2018-06-01","8702 - Vehiculos automoviles para el transporte de diez o mas personas, incluido el conductor.","5603"
"2018-06-01","8703 - Coches de turismo y demas vehiculos automoviles concebidos principalmente para transporte de personas (excepto los de la partida n: 87.02), incluidos los vehiculos del tipo familiar (""break"" o ""station wagon"") y los de carreras.","458421"
"2018-06-01","8704 - Vehiculos automoviles para el transporte de mercancias.","95503"
"2018-06-01","8705 - Vehiculos automoviles para usos especiales, excepto los concebidos principalmente para transporte de personas o mercancias (por ejemplo: coches para reparaciones (auxilio mecanico), camiones grua, camiones de bomberos, camiones hormigonera, coches barred","3356"
"2018-06-01","8706 - Chasis de vehiculos automoviles de las partidas n: 87.01 a 87.05, equipados con su motor.","8546"
"2018-06-01","8707 - Carrocerias de vehiculos automoviles de las partidas n: 87.01 a 87.05, incluidas las cabinas.","2350"
"2018-06-01","8708 - Partes y accesorios de vehiculos automoviles de las partidas n: 87.01 a 87.05.","234842"
"2018-06-01","8709 - Carretillas automovil sin dispositivo de elevacion del tipo de las utilizadas en fabricas, almacenes, puertos o aeropuertos, para transporte de mercancias a corta distancia; carretillas tractor del tipo de las utilizadas en estaciones ferroviarias; sus p","673"
"2018-06-01","8711 - Motocicletas y triciclos a motor (incluidos los tambien a pedales) y velocipedos equipados con motor auxiliar, con sidecar o sin el; sidecares.","35221"
"2018-06-01","8712 - Bicicletas y demas velocmpedos (incluidos los triciclos para reparto), sin motor.","2603"
"2018-06-01","8713 - Sillones de ruedas y demas vehiculos para invalidos, incluso con motor u otro mecanismo de propulsion.","609"
"2018-06-01","8714 - Partes y accesorios de vehiculos de las partidas n: 87.11 a 87.13.","13757"
"2018-06-01","8715 - Coches, sillas y vehiculos similares para transporte de niqos, y sus partes.","1686"
"2018-06-01","8716 - Remolques y semirremolques para cualquier vehiculo; los demas vehiculos no automoviles; sus partes.","2823"
"2018-06-01","8801 - Globos y dirigibles; planeadores, alas volantes y demas aeronaves no concebidas para la propulsion con motor.","0"
"2018-06-01","8802 - Las demas aeronaves (por ejemplo: helicopteros, aviones); vehiculos espaciales (incluidos los satelites) y sus vehiculos de lanzamiento y vehiculos suborbitales.","23651"
"2018-06-01","8803 - Partes de los aparatos de las partidas n: 88.01 u 88.02.","1574"
"2018-06-01","8903 - Yates y demas barcos y embarcaciones de recreo o deporte; barcas (botes) de remo y canoas.","100"
"2018-06-01","8907 - Los demas artefactos flotantes (por ejemplo: balsas, depositos, cajones, incluso de amarre, boyas y balizas).","161"
"2018-06-01","9001 - Fibras opticas y haces de fibras opticas; cables de fibras opticas, excepto los de la partida n: 85.44; hojas y placas de materia polarizante; lentes (incluso de contacto), prismas, espejos y demas elementos de optica de cualquier materia, sin montar, ex","4035"
"2018-06-01","9002 - Lentes, prismas, espejos y demas elementos de optica de cualquier materia, montados, para instrumentos o aparatos, excepto los de vidrio sin trabajar opticamente.","542"
"2018-06-01","9003 - Monturas (armazones) de gafas (anteojos) o articulos similares y sus partes.","957"
"2018-06-01","9004 - Gafas (anteojos) correctoras, protectoras u otras, y articulos similares.","1969"
"2018-06-01","9005 - Binoculares (incluidos los prismaticos), catalejos, anteojos astronomicos, telescopios opticos y sus armazones; los demas instrumentos de astronomia y sus armazones, excepto los aparatos de radioastronomia.","88"
"2018-06-01","9006 - Camaras fotograficas; aparatos y dispositivos, incluidos las lamparas y tubos, para la produccion de destellos en fotografia, excepto las lamparas y tubos de descarga de la partida n: 85.39.","340"
"2018-06-01","9007 - Camaras y proyectores cinematograficos, incluso con grabador o reproductor de sonido incorporados.","28"
"2018-06-01","9010 - Aparatos y material para laboratorios fotografico o cinematografico (incluidos los aparatos para proyectar o realizar esquemas (trazas) de circuitos sobre superficies sensibilizadas de material semiconductor), no expresados ni comprendidos en otra parte","89"
"2018-06-01","9011 - Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion.","812"
"2018-06-01","9013 - Dispositivos de cristal liquido que no constituyan articulos comprendidos mas especificamente en otra parte; laseres, excepto los diodos laser; los demas aparatos e instrumentos de optica, no expresados ni comprendidos en otra parte de este capitulo.","7029"
"2018-06-01","9014 - Brujulas, incluidos los compases de navegacion; los demas instrumentos y aparatos de navegacion.","261"
"2018-06-01","9015 - Instrumentos y aparatos de geodesia, topografia, agrimensura, nivelacion, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia o geofisica, excepto las brujulas; telemetros.","975"
"2018-06-01","9016 - Balanzas sensibles a un peso inferior o igual a 5 cg, incluso con pesas.","171"
"2018-06-01","9017 - Instrumentos de dibujo, trazado o calculo (por ejemplo: maquinas de dibujar, pantografos, transportadores, estuches de dibujo, reglas y circulos, de calculo); instrumentos manuales de medida de longitud (por ejemplo: metros, micrometros, calibradores), n","439"
"2018-06-01","9018 - Instrumentos y aparatos de medicina, cirugia, odontologia o veterinaria, incluidos los de centellografia y demas aparatos electromedicos, asi como los aparatos para pruebas visuales.","32208"
"2018-06-01","9019 - Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia; aparatos de ozonoterapia, oxigenoterapia o aerosolterapia, aparatos respiratorios de reanimacion y demas aparatos de terapia respiratoria.","3107"
"2018-06-01","9020 - Los demas aparatos respiratorios y mascaras antigas, excepto las mascaras de proteccisn sin mecanismo ni elemento filtrante amovible.","429"
"2018-06-01","9021 - Articulos y aparatos de ortopedia, incluidas las fajas y vendajes medicoquirurgicos y las muletas; tablillas, ferulas u otros articulos y aparatos para fracturas; articulos y aparatos de protesis; audifonos y demas aparatos que lleve la propia persona o","20064"
"2018-06-01","9022 - Aparatos de rayos x y aparatos que utilicen radiaciones alfa, beta o gamma, incluso para uso medico, quirurgico, odontologico o veterinario, incluidos los aparatos de radiografia o radioterapia, tubos de rayos x y demas dispositivos generadores de rayos","4623"
"2018-06-01","9023 - Instrumentos, aparatos y modelos concebidos para demostraciones (por ejemplo: en la enseqanza o exposiciones), no susceptibles de otros usos.","328"
"2018-06-01","9024 - Maquinas y aparatos para ensayos de dureza, traccion, compresion, elasticidad u otras propiedades mecanicas de materiales (por ejemplo: metal, madera, textil, papel, plastico).","358"
"2018-06-01","9025 - Densimetros, areometros, pesaliquidos e instrumentos flotantes similares, termometros, pirometros, barometros, higrometros y sicrometros, aunque sean registradores, incluso combinados entre si.","1398"
"2018-06-01","9026 - Instrumentos y aparatos para la medida o control del caudal, nivel, presion u otras caracteristicas variables de liquidos o gases (por ejemplo: caudalimetros, indicadores de nivel, manometros, contadores de calor), excepto los instrumentos y aparatos de","6061"
"2018-06-01","9027 - Instrumentos y aparatos para analisis fisicos o quimicos (por ejemplo: polarimetros, refractometros, espectrometros, analizadores de gases o humos); instrumentos y aparatos para ensayos de viscosidad, porosidad, dilatacion, tension superficial o similare","8751"
"2018-06-01","9028 - Contadores de gas, liquido o electricidad, incluidos los de calibracion.","4721"
"2018-06-01","9029 - Los demas contadores (por ejemplo: cuentarrevoluciones, contadores de produccion, taximetros, cuentakilometros, podometros); velocimetros y tacometros, excepto los de las partidas n: 90.14 o 90.15; estroboscopios.","4028"
"2018-06-01","9030 - Osciloscopios, analizadores de espectro y demas instrumentos y aparatos para medida o control de magnitudes electricas; instrumentos y aparatos para medida o deteccion de radiaciones alfa, beta, gamma, x, cosmicas o demas radiaciones ionizantes.","4095"
"2018-06-01","9031 - Instrumentos, aparatos y maquinas de medida o control, no expresados ni comprendidos en otra parte de este capitulo; proyectores de perfiles.","11981"
"2018-06-01","9032 - Instrumentos y aparatos para regulacion o control automaticos.","20359"
"2018-06-01","9033 - Partes y accesorios, no expresados ni comprendidos en otra parte de este capitulo, para maquinas, aparatos, instrumentos o articulos del capitulo 90.","134"
"2018-06-01","9101 - Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque).","0"
"2018-06-01","9102 - Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida n: 91.01.","2574"
"2018-06-01","9103 - Despertadores y demas relojes de pequeqos mecanismos de relojeria.","12"
"2018-06-01","9104 - Relojes de tablero de instrumentos y relojes similares, para automoviles, aeronaves, barcos o demas vehiculos.","155"
"2018-06-01","9105 - Los demas relojes.","127"
"2018-06-01","9106 - Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, fechadores, contadores).","250"
"2018-06-01","9107 - Interruptores horarios y demas aparatos que permitan accionar un dispositivo en un momento dado, con mecanismo de relojerma o motor sincrsnico.","548"
"2018-06-01","9108 - Pequeqos mecanismos de relojeria completos y montados.","0"
"2018-06-01","9110 - Mecanismos de relojeria completos, sin montar o parcialmente montados (""chablons""); mecanismos de relojeria incompletos, montados; mecanismos de relojeria ""en blanco"" (""ebauches"").","0"
"2018-06-01","9111 - Cajas de los relojes de las partidas n: 91.01 o 91.02 y sus partes.","0"
"2018-06-01","9112 - Cajas y envolturas similares para los demas aparatos de relojeria y sus partes.","0"
"2018-06-01","9113 - Pulseras para reloj y sus partes.","52"
"2018-06-01","9114 - Las demas partes de aparatos de relojeria.","2"
"2018-06-01","9201 - Pianos, incluso automaticos; clavecines y demas instrumentos de cuerda con teclado.","106"
"2018-06-01","9202 - Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas).","445"
"2018-06-01","9205 - Los demas instrumentos musicales de viento (por ejemplo: clarinetes, trompetas, gaitas).","389"
"2018-06-01","9206 - Instrumentos musicales de percusion (por ejemplo: tambores, cajas, xilofonos, platillos, castaquelas, maracas).","154"
